Lead_ID,Customer_Name,Age,Gender,Region,Industry,Revenue_Potential,Lead_Source,Stage,Time_Spent_in_Stage_Days,Engagement_Score,Converted,Preferred_Contact_Method,Competitor_Consideration,Marketing_Spend,Discount_Offered,Customer_Feedback
LEAD001138,Customer_1138,41,Female,South,Technology,5203.6,Referral,Purchase,46,8.23,0,Phone,0,4656.91,15.0,Negative
LEAD001139,Customer_1139,30,Female,East,Retail,41720.3,Website,Interest,49,16.9,0,Chat,0,2655.26,26.87,Neutral
LEAD001140,Customer_1140,59,Male,East,Manufacturing,94983.75,Website,Consideration,87,74.93,1,Chat,0,3083.54,2.35,Negative
LEAD001141,Customer_1141,38,Male,East,Retail,78956.55,Email,Awareness,51,49.48,0,Chat,0,7722.96,24.67,Positive
LEAD001142,Customer_1142,42,Female,North,Healthcare,78281.11,Social Media,Interest,22,16.19,0,Chat,1,5693.0,9.64,Negative
LEAD001143,Customer_1143,36,Female,East,Retail,89762.15,Event,Awareness,110,0.46,0,Chat,0,4497.36,14.33,No Feedback
LEAD001144,Customer_1144,65,Female,Central,Technology,20895.29,Email,Awareness,79,35.72,0,None,1,6005.2,4.72,Negative
LEAD001145,Customer_1145,20,Prefer Not to Say,South,Retail,98602.39,SEO,Purchase,36,32.97,0,None,1,7405.56,17.12,Negative
LEAD001146,Customer_1146,63,Female,South,Retail,44559.17,Referral,Awareness,71,38.22,1,In-Person,0,4911.99,26.93,Positive
LEAD001147,Customer_1147,41,Female,West,Finance,84405.51,Social Media,Interest,61,2.17,1,None,0,1330.07,13.53,Positive
LEAD001148,Customer_1148,38,Female,East,Retail,30808.5,Referral,Consideration,86,91.86,0,Chat,0,4505.49,4.3,No Feedback
LEAD001149,Customer_1149,18,Male,North,Retail,65220.28,Event,Interest,94,40.59,0,None,0,6689.63,2.31,Neutral
LEAD001150,Customer_1150,74,Female,East,Manufacturing,6731.05,Cold Call,Interest,10,73.84,1,Email,0,8412.57,2.72,No Feedback
LEAD001151,Customer_1151,67,Female,West,Finance,95875.53,Referral,Awareness,25,19.89,0,None,1,8637.03,26.73,Neutral
LEAD001152,Customer_1152,48,Female,West,Manufacturing,12143.43,Referral,Interest,45,2.05,0,None,0,4967.71,20.38,Negative
LEAD001153,Customer_1153,24,Female,West,Finance,69166.0,Referral,Purchase,19,73.18,0,Email,0,7697.56,18.05,Positive
LEAD001154,Customer_1154,49,Female,North,Education,1115.67,Referral,Intent,99,90.17,0,None,0,5154.82,22.64,Positive
LEAD001155,Customer_1155,60,Female,North,Retail,51628.42,Email,Intent,1,56.74,0,In-Person,0,2689.13,0.09,Negative
LEAD001156,Customer_1156,73,Female,East,Technology,32615.94,Referral,Purchase,32,16.89,0,None,1,7932.86,13.88,Positive
LEAD001157,Customer_1157,53,Female,North,Manufacturing,23619.41,Social Media,Awareness,113,69.72,0,In-Person,0,2406.06,24.53,Negative
LEAD001158,Customer_1158,20,Female,West,Healthcare,71535.47,Event,Purchase,31,94.32,0,Email,0,5410.66,18.04,Positive
LEAD001159,Customer_1159,18,Male,South,Education,44602.18,Email,Purchase,33,96.63,1,Email,0,2880.76,6.74,Negative
LEAD001160,Customer_1160,29,Female,South,Healthcare,32097.96,Website,Interest,108,52.03,1,In-Person,0,2149.21,12.43,Neutral
LEAD001161,Customer_1161,27,Female,North,Finance,45142.06,Email,Intent,49,84.88,0,Chat,0,2067.51,11.74,Positive
LEAD001162,Customer_1162,72,Female,South,Finance,31857.26,Social Media,Awareness,15,75.65,0,Phone,0,6201.02,27.65,Neutral
LEAD001163,Customer_1163,24,Male,South,Healthcare,42521.38,Email,Purchase,104,36.71,0,In-Person,0,3293.37,23.53,Negative
LEAD001164,Customer_1164,42,Male,North,Technology,16874.82,SEO,Interest,107,40.74,0,Phone,0,9216.6,20.49,No Feedback
LEAD001165,Customer_1165,44,Female,North,Retail,92512.8,SEO,Purchase,103,41.2,0,Email,0,6276.83,15.94,Positive
LEAD001166,Customer_1166,44,Prefer Not to Say,South,Travel,42366.5,SEO,Interest,12,4.65,0,Email,0,7564.97,6.75,Neutral
LEAD001167,Customer_1167,23,Female,South,Travel,46872.77,Cold Call,Consideration,20,65.17,0,Chat,0,3861.83,24.24,Neutral
LEAD001168,Customer_1168,37,Male,West,Education,72709.91,Event,Awareness,117,56.07,0,Email,0,6012.16,9.13,Negative
LEAD001169,Customer_1169,66,Female,South,Manufacturing,12850.97,Cold Call,Awareness,65,75.81,0,None,0,2496.84,1.33,Positive
LEAD001170,Customer_1170,39,Female,South,Technology,19928.75,Website,Interest,7,33.29,1,None,1,7171.48,2.15,Positive
LEAD001171,Customer_1171,67,Female,South,Education,15452.97,Referral,Interest,73,4.99,0,Chat,0,6581.04,15.82,Negative
LEAD001172,Customer_1172,43,Female,East,Manufacturing,48203.55,Event,Awareness,119,55.04,0,Email,0,937.48,5.8,Negative
LEAD001173,Customer_1173,62,Male,Central,Education,58920.95,SEO,Awareness,86,82.15,0,In-Person,0,5318.14,0.06,Positive
LEAD001174,Customer_1174,58,Male,West,Manufacturing,71606.75,SEO,Intent,62,83.71,0,Phone,0,7021.87,24.98,Neutral
LEAD001175,Customer_1175,49,Female,West,Retail,94375.88,Email,Awareness,47,79.98,0,Chat,0,9139.15,14.28,Positive
LEAD001176,Customer_1176,40,Female,North,Retail,9068.11,Social Media,Evaluation,46,55.88,0,In-Person,0,7927.41,29.8,No Feedback
LEAD001177,Customer_1177,18,Male,West,Manufacturing,67444.88,Website,Interest,47,73.24,1,In-Person,0,2574.41,26.21,Positive
LEAD001178,Customer_1178,53,Prefer Not to Say,West,Travel,75617.35,Email,Interest,34,12.06,0,Chat,0,6018.68,4.93,Positive
LEAD001179,Customer_1179,38,Other,South,Retail,66618.8,Website,Interest,111,19.36,0,None,0,1220.71,10.17,Negative
LEAD001180,Customer_1180,31,Female,Central,Retail,85573.42,SEO,Awareness,95,97.2,0,Chat,0,8313.25,17.95,Neutral
LEAD001181,Customer_1181,36,Male,West,Technology,52262.53,Email,Interest,9,41.35,1,In-Person,0,3671.75,14.35,Positive
LEAD001182,Customer_1182,42,Male,East,Manufacturing,81900.74,Social Media,Intent,68,40.21,1,None,0,6226.71,28.58,Neutral
LEAD001183,Customer_1183,26,Male,West,Healthcare,7427.47,Cold Call,Consideration,79,7.73,0,In-Person,0,2027.11,8.38,Negative
LEAD001184,Customer_1184,58,Male,North,Technology,63853.27,Email,Evaluation,13,44.83,1,In-Person,0,8800.3,13.14,Neutral
LEAD001185,Customer_1185,46,Female,South,Retail,94116.16,Referral,Interest,76,65.89,0,Chat,0,6081.37,9.68,No Feedback
LEAD001186,Customer_1186,63,Male,West,Healthcare,45769.18,Event,Intent,98,74.04,0,None,0,3034.51,3.05,Negative
LEAD001187,Customer_1187,64,Male,West,Technology,12609.63,Cold Call,Awareness,60,37.26,1,In-Person,0,6507.69,29.11,Neutral
LEAD001188,Customer_1188,19,Male,West,Technology,36685.64,Referral,Awareness,41,95.53,0,Chat,0,6767.22,10.46,Neutral
LEAD001189,Customer_1189,64,Male,West,Education,85110.6,Social Media,Awareness,73,46.13,0,Chat,1,1461.22,14.17,Negative
LEAD001190,Customer_1190,68,Male,East,Retail,13154.61,Event,Intent,95,48.67,0,In-Person,0,1489.9,0.67,Neutral
LEAD001191,Customer_1191,48,Prefer Not to Say,North,Travel,52963.69,Event,Purchase,118,65.91,1,None,0,7706.48,18.28,Positive
LEAD001192,Customer_1192,48,Prefer Not to Say,North,Manufacturing,85793.84,Website,Intent,40,12.24,0,Email,0,2188.1,5.13,Neutral
LEAD001193,Customer_1193,31,Female,Central,Finance,78732.35,Event,Interest,21,66.79,0,None,0,8736.57,0.89,Neutral
LEAD001194,Customer_1194,40,Male,North,Travel,51479.15,Cold Call,Intent,100,36.37,0,Email,1,7428.67,27.92,Negative
LEAD001195,Customer_1195,48,Female,South,Finance,62619.29,SEO,Consideration,74,2.82,0,Chat,0,4002.2,19.66,Neutral
LEAD001196,Customer_1196,55,Prefer Not to Say,West,Healthcare,28334.7,Social Media,Awareness,65,77.93,1,Email,0,9848.38,25.79,Neutral
LEAD001197,Customer_1197,33,Prefer Not to Say,West,Finance,93340.56,SEO,Evaluation,84,93.93,0,Chat,0,3991.48,20.77,Positive
LEAD001198,Customer_1198,25,Female,South,Travel,3588.39,Cold Call,Awareness,19,57.47,1,Chat,0,5405.5,5.36,No Feedback
LEAD001199,Customer_1199,29,Male,North,Education,36869.8,Referral,Interest,13,36.3,0,Email,0,202.95,14.11,Positive
LEAD001200,Customer_1200,18,Female,East,Manufacturing,39848.61,Email,Purchase,81,69.64,0,None,0,1090.73,12.72,Positive
LEAD001201,Customer_1201,57,Female,West,Manufacturing,77669.85,SEO,Interest,93,90.5,0,In-Person,1,2566.73,23.6,Positive
LEAD001202,Customer_1202,31,Male,Central,Healthcare,47556.46,Cold Call,Awareness,5,31.5,0,Email,0,1493.21,5.99,Positive
LEAD001203,Customer_1203,45,Male,East,Retail,85851.06,Event,Consideration,52,56.1,0,Email,0,9320.78,9.22,No Feedback
LEAD001204,Customer_1204,18,Male,West,Education,28776.78,Website,Interest,15,24.06,0,Phone,1,6323.71,18.86,No Feedback
LEAD001205,Customer_1205,39,Female,North,Retail,18162.12,Event,Consideration,80,64.24,0,None,0,2509.66,9.0,Positive
LEAD001206,Customer_1206,62,Male,North,Healthcare,25094.85,Referral,Evaluation,28,79.05,0,Phone,0,2364.5,27.42,Positive
LEAD001207,Customer_1207,45,Female,West,Travel,17732.62,Website,Awareness,98,21.36,0,Phone,0,3323.81,22.26,Positive
LEAD001208,Customer_1208,30,Female,East,Finance,34440.93,Email,Interest,14,55.47,0,Chat,0,9415.34,9.17,Positive
LEAD001209,Customer_1209,25,Prefer Not to Say,East,Finance,24689.07,Event,Awareness,74,17.86,0,Phone,0,5561.03,25.37,Positive
LEAD001210,Customer_1210,72,Male,West,Healthcare,61869.21,Event,Consideration,22,47.38,0,None,0,1150.17,11.5,Negative
LEAD001211,Customer_1211,68,Female,West,Travel,1827.08,Email,Evaluation,83,67.55,0,Chat,0,5557.67,17.96,Positive
LEAD001212,Customer_1212,24,Male,South,Technology,50705.05,Email,Consideration,5,3.27,1,In-Person,1,4886.1,7.78,Neutral
LEAD001213,Customer_1213,20,Other,Central,Travel,39588.97,SEO,Awareness,7,74.29,0,In-Person,0,836.94,8.25,Positive
LEAD001214,Customer_1214,44,Female,South,Healthcare,33551.26,Website,Consideration,12,35.64,0,None,0,4832.71,20.88,Neutral
LEAD001215,Customer_1215,36,Male,South,Retail,7990.59,Website,Interest,70,56.19,0,Phone,0,8399.23,28.03,Neutral
LEAD001216,Customer_1216,63,Female,West,Finance,72882.92,Cold Call,Interest,87,46.46,0,In-Person,0,254.54,2.98,Positive
LEAD001217,Customer_1217,38,Female,South,Technology,36531.97,Email,Awareness,118,77.91,0,Chat,0,5083.94,2.96,No Feedback
LEAD001218,Customer_1218,67,Female,South,Travel,94028.39,Event,Interest,115,74.27,1,Phone,0,2985.09,23.17,Positive
LEAD001219,Customer_1219,61,Prefer Not to Say,West,Technology,95041.44,SEO,Awareness,71,0.25,1,Email,0,2355.82,27.39,Neutral
LEAD001220,Customer_1220,18,Prefer Not to Say,South,Finance,57580.4,Referral,Evaluation,27,14.64,0,Chat,1,4961.61,14.28,Positive
LEAD001221,Customer_1221,47,Male,North,Technology,35490.18,Event,Interest,10,23.91,0,Email,0,2951.57,10.64,Negative
LEAD001222,Customer_1222,37,Female,East,Travel,40257.92,Email,Evaluation,80,51.35,0,None,0,5055.48,1.24,Positive
LEAD001223,Customer_1223,30,Female,West,Travel,29118.78,Social Media,Purchase,113,30.13,0,Phone,0,2813.84,10.22,No Feedback
LEAD001224,Customer_1224,21,Female,West,Technology,68530.92,SEO,Intent,42,11.85,0,Chat,0,2177.09,14.93,Neutral
LEAD001225,Customer_1225,69,Female,East,Healthcare,53674.05,Website,Consideration,115,8.35,1,In-Person,0,6085.99,18.42,Positive
LEAD001226,Customer_1226,45,Female,West,Healthcare,42518.52,SEO,Evaluation,111,38.7,0,Chat,0,5103.4,6.76,Negative
LEAD001227,Customer_1227,43,Male,North,Manufacturing,52582.62,Event,Awareness,108,39.32,0,Phone,0,5612.58,17.87,Neutral
LEAD001228,Customer_1228,58,Female,West,Finance,12591.12,Email,Consideration,17,67.41,0,Email,0,7916.41,2.69,Negative
LEAD001229,Customer_1229,20,Male,North,Manufacturing,66451.94,Website,Evaluation,65,14.13,0,Email,0,7839.32,19.35,Neutral
LEAD001230,Customer_1230,55,Male,West,Healthcare,51731.52,Cold Call,Evaluation,61,38.74,0,None,0,9185.28,14.14,Positive
LEAD001231,Customer_1231,56,Female,North,Retail,61689.76,SEO,Intent,62,31.53,0,Phone,1,535.2,17.83,Neutral
LEAD001232,Customer_1232,24,Male,West,Healthcare,28119.8,SEO,Awareness,83,48.0,1,In-Person,0,5738.9,23.78,Positive
LEAD001233,Customer_1233,22,Female,Central,Manufacturing,74432.37,Referral,Consideration,90,81.74,0,In-Person,0,1551.36,10.79,Positive
LEAD001234,Customer_1234,35,Female,West,Education,48127.33,Cold Call,Evaluation,53,33.63,0,In-Person,0,9438.6,19.19,Neutral
LEAD001235,Customer_1235,19,Prefer Not to Say,South,Travel,10320.51,Social Media,Interest,40,99.36,1,Email,0,2430.65,12.48,No Feedback
LEAD001236,Customer_1236,74,Male,Central,Technology,67108.51,Website,Consideration,4,94.64,0,Email,0,500.15,21.65,Positive
LEAD001237,Customer_1237,30,Male,East,Finance,11730.89,Event,Interest,76,22.22,0,Chat,0,2487.08,24.67,No Feedback
LEAD001238,Customer_1238,30,Female,South,Travel,6411.03,Social Media,Evaluation,59,51.5,0,Phone,0,6147.3,12.58,Neutral
LEAD001239,Customer_1239,64,Female,East,Travel,74579.21,Website,Awareness,33,91.26,0,None,0,6073.12,15.14,Positive
LEAD001240,Customer_1240,50,Male,South,Retail,47389.28,Website,Interest,85,71.42,0,Phone,0,4023.36,0.32,Neutral
LEAD001241,Customer_1241,63,Male,North,Healthcare,3024.48,Event,Consideration,104,87.35,0,None,0,6004.69,23.13,Positive
LEAD001242,Customer_1242,50,Female,North,Retail,51526.09,Social Media,Awareness,92,79.96,0,None,0,9592.44,13.88,Neutral
LEAD001243,Customer_1243,64,Female,North,Technology,89574.98,Event,Awareness,54,62.04,0,Email,0,6176.0,27.87,Neutral
LEAD001244,Customer_1244,33,Female,South,Retail,9937.55,Social Media,Interest,58,65.78,0,Phone,0,2996.46,23.46,Positive
LEAD001245,Customer_1245,25,Female,Central,Travel,35018.8,Cold Call,Intent,94,25.8,0,Chat,0,7691.67,2.64,Neutral
LEAD001246,Customer_1246,72,Other,South,Retail,83114.29,SEO,Interest,103,18.61,0,In-Person,1,2020.31,17.88,Positive
LEAD001247,Customer_1247,61,Female,North,Retail,25790.41,Email,Awareness,3,57.13,0,Phone,0,9125.56,4.77,Neutral
LEAD001248,Customer_1248,58,Male,South,Manufacturing,11299.96,SEO,Interest,42,8.56,0,Chat,0,7160.36,11.35,Negative
LEAD001249,Customer_1249,65,Female,Central,Healthcare,44628.98,Cold Call,Purchase,65,25.32,0,Phone,0,9958.88,8.69,Neutral
LEAD001250,Customer_1250,65,Female,West,Education,86531.84,Website,Evaluation,66,60.83,0,Email,0,5102.09,6.12,Neutral
LEAD001251,Customer_1251,29,Male,East,Finance,32827.91,SEO,Intent,101,9.44,0,Phone,0,7045.23,16.79,Negative
LEAD001252,Customer_1252,55,Female,North,Manufacturing,83728.08,Social Media,Consideration,118,62.89,0,Chat,1,3537.06,9.51,Negative
LEAD001253,Customer_1253,61,Male,East,Manufacturing,11802.03,Cold Call,Awareness,51,53.32,1,Phone,1,1557.99,19.62,Neutral
LEAD001254,Customer_1254,52,Male,East,Travel,41016.05,Referral,Evaluation,53,13.76,0,Email,0,7013.7,28.02,Positive
LEAD001255,Customer_1255,49,Male,Central,Healthcare,49100.9,Cold Call,Interest,95,49.91,0,Chat,0,6947.24,22.43,Negative
LEAD001256,Customer_1256,19,Male,East,Finance,39804.27,Referral,Awareness,75,71.33,0,Email,0,946.15,7.65,Negative
LEAD001257,Customer_1257,61,Female,East,Retail,88792.96,Email,Awareness,76,56.86,0,Email,0,1934.13,4.66,Positive
LEAD001258,Customer_1258,24,Male,East,Finance,31602.88,Cold Call,Evaluation,56,88.51,0,Chat,0,9816.73,20.85,Positive
LEAD001259,Customer_1259,66,Female,Central,Healthcare,86486.06,Referral,Consideration,119,94.87,0,Email,0,7463.07,27.92,Positive
LEAD001260,Customer_1260,57,Female,South,Retail,83431.14,Referral,Awareness,2,36.38,0,Email,0,4804.57,24.24,Neutral
LEAD001261,Customer_1261,73,Male,West,Travel,78039.32,Event,Evaluation,84,26.0,0,In-Person,0,9531.42,10.88,Neutral
LEAD001262,Customer_1262,74,Female,South,Manufacturing,25873.27,SEO,Awareness,102,40.57,1,None,0,5888.54,25.98,Neutral
LEAD001263,Customer_1263,58,Male,West,Technology,36753.9,Social Media,Consideration,49,46.07,0,Phone,0,1059.54,10.81,Positive
LEAD001264,Customer_1264,74,Male,East,Manufacturing,56453.3,Referral,Purchase,12,18.62,0,Email,0,6056.25,26.25,Positive
LEAD001265,Customer_1265,24,Female,East,Finance,15318.13,Email,Intent,47,74.22,1,Email,0,9631.19,29.65,Neutral
LEAD001266,Customer_1266,52,Prefer Not to Say,South,Finance,43866.93,Email,Consideration,44,91.44,0,None,0,3536.19,5.52,Neutral
LEAD001267,Customer_1267,32,Male,South,Manufacturing,1205.33,Referral,Intent,56,47.58,0,None,1,7238.25,7.41,Positive
LEAD001268,Customer_1268,23,Female,East,Technology,22258.72,Cold Call,Consideration,59,5.45,0,None,0,2477.98,19.85,Positive
LEAD001269,Customer_1269,23,Female,East,Finance,87132.91,Cold Call,Interest,77,98.43,1,Email,0,2710.32,29.37,Neutral
LEAD001270,Customer_1270,29,Female,South,Manufacturing,1543.94,Cold Call,Awareness,48,34.46,0,Chat,1,3948.23,21.19,No Feedback
LEAD001271,Customer_1271,51,Female,West,Finance,37585.71,Event,Awareness,55,21.94,1,In-Person,0,2094.4,1.14,Neutral
LEAD001272,Customer_1272,21,Male,West,Manufacturing,92920.18,Event,Evaluation,30,37.82,0,Chat,0,7010.87,7.97,Neutral
LEAD001273,Customer_1273,51,Male,East,Education,79102.93,SEO,Awareness,5,45.95,0,Phone,0,5566.9,23.5,Negative
LEAD001274,Customer_1274,52,Male,West,Education,15311.21,Website,Consideration,94,29.92,0,Chat,0,3519.24,9.22,Positive
LEAD001275,Customer_1275,24,Male,North,Finance,31040.6,Website,Consideration,22,43.73,1,Chat,0,1680.56,17.24,Neutral
LEAD001276,Customer_1276,57,Male,East,Technology,73037.22,Event,Consideration,54,92.86,0,None,0,7325.9,6.16,Neutral
LEAD001277,Customer_1277,28,Male,East,Finance,55265.14,Referral,Interest,53,62.86,0,Chat,0,5364.83,2.61,Neutral
LEAD001278,Customer_1278,50,Male,East,Healthcare,79773.01,Email,Purchase,67,32.25,1,None,0,4971.9,13.68,No Feedback
LEAD001279,Customer_1279,25,Male,East,Technology,17046.11,Event,Interest,100,0.73,0,Phone,0,7362.15,3.26,Neutral
LEAD001280,Customer_1280,62,Female,West,Finance,37165.3,Email,Interest,65,61.13,1,Chat,0,9802.24,20.04,Negative
LEAD001281,Customer_1281,73,Male,North,Travel,75797.61,Referral,Interest,66,40.04,1,Phone,0,7802.21,14.28,Positive
LEAD001282,Customer_1282,24,Prefer Not to Say,North,Finance,41557.44,Social Media,Awareness,15,46.68,0,Email,0,7998.95,17.43,Neutral
LEAD001283,Customer_1283,40,Female,North,Travel,66630.75,Email,Intent,16,87.23,0,In-Person,0,5675.14,19.0,Positive
LEAD001284,Customer_1284,20,Female,South,Healthcare,19972.01,Event,Interest,45,44.76,0,Phone,0,5897.3,22.11,Positive
LEAD001285,Customer_1285,26,Female,Central,Technology,65364.91,SEO,Awareness,95,13.95,0,Phone,0,4730.66,4.11,Neutral
LEAD001286,Customer_1286,46,Male,South,Travel,17710.12,Event,Awareness,33,54.13,1,Chat,0,4442.22,25.28,Positive
LEAD001287,Customer_1287,68,Female,East,Education,76313.31,Referral,Intent,44,70.53,0,In-Person,0,4631.36,25.45,Positive
LEAD001288,Customer_1288,24,Male,Central,Healthcare,54442.51,Event,Awareness,7,30.03,0,Phone,1,2184.98,7.96,No Feedback
LEAD001289,Customer_1289,73,Male,East,Education,43320.4,Email,Awareness,78,24.91,0,None,0,8449.74,29.82,Negative
LEAD001290,Customer_1290,35,Male,North,Manufacturing,7516.68,Event,Interest,84,37.34,1,Email,1,462.12,7.68,Positive
LEAD001291,Customer_1291,37,Female,West,Healthcare,66673.53,Website,Intent,61,39.49,0,In-Person,0,5141.46,6.74,Neutral
LEAD001292,Customer_1292,48,Male,East,Manufacturing,19430.31,SEO,Awareness,74,18.38,0,Phone,0,966.99,12.88,Negative
LEAD001293,Customer_1293,37,Male,Central,Travel,12638.95,SEO,Awareness,110,63.51,1,Chat,1,140.38,7.28,Positive
LEAD001294,Customer_1294,40,Female,West,Technology,16050.11,SEO,Awareness,1,77.21,1,Phone,0,7174.78,5.68,Negative
LEAD001295,Customer_1295,39,Other,Central,Retail,18897.83,Event,Interest,107,61.89,0,None,0,1772.49,7.58,Neutral
LEAD001296,Customer_1296,64,Female,Central,Travel,68624.97,Referral,Interest,61,50.33,0,Chat,0,6271.56,5.31,Positive
LEAD001297,Customer_1297,39,Male,North,Manufacturing,48963.51,Event,Intent,63,57.31,0,None,0,3712.2,7.96,Positive
LEAD001298,Customer_1298,71,Male,West,Finance,46988.62,Social Media,Awareness,74,51.35,0,Phone,0,2424.05,15.26,Negative
LEAD001299,Customer_1299,61,Female,East,Finance,46557.48,Referral,Awareness,36,46.38,1,Phone,0,3078.35,8.59,Negative
LEAD001300,Customer_1300,58,Male,North,Education,41467.32,Cold Call,Awareness,33,2.82,0,Email,0,8694.88,11.23,Negative
LEAD001301,Customer_1301,32,Female,East,Healthcare,51775.88,Social Media,Interest,113,54.09,0,In-Person,0,5475.07,23.7,Neutral
LEAD001302,Customer_1302,30,Female,North,Travel,16468.52,SEO,Consideration,21,7.48,0,In-Person,0,8951.27,6.53,Neutral
LEAD001303,Customer_1303,28,Male,West,Healthcare,28708.32,Social Media,Interest,61,54.66,0,Chat,0,4421.96,23.32,Positive
LEAD001304,Customer_1304,37,Female,South,Finance,10476.55,Event,Awareness,89,49.64,0,In-Person,1,2043.31,26.21,Positive
LEAD001305,Customer_1305,44,Female,West,Retail,83747.12,Email,Awareness,56,85.46,0,In-Person,0,6056.41,23.71,Neutral
LEAD001306,Customer_1306,43,Female,West,Travel,99992.17,SEO,Consideration,94,41.13,0,Chat,0,2757.71,1.43,Positive
LEAD001307,Customer_1307,64,Female,West,Technology,70514.94,Social Media,Evaluation,81,95.3,1,None,0,7025.0,8.19,Negative
LEAD001308,Customer_1308,35,Female,North,Education,5252.07,SEO,Awareness,43,45.83,0,None,0,6486.66,21.99,Negative
LEAD001309,Customer_1309,45,Female,East,Healthcare,47460.04,Email,Awareness,102,94.82,0,Phone,0,9035.44,1.13,Neutral
LEAD001310,Customer_1310,19,Female,West,Travel,1155.93,Referral,Evaluation,15,15.71,0,None,0,8552.97,0.23,No Feedback
